JXNU/Emb+RNNLM+QuEst+SVM	34	0.376480	1745
JXNU/Emb+RNNLM+QuEst+SVM	35	0.129453	183
JXNU/Emb+RNNLM+QuEst+SVM	36	0.258890	1290
JXNU/Emb+RNNLM+QuEst+SVM	37	0.194664	681
JXNU/Emb+RNNLM+QuEst+SVM	38	0.146542	266
JXNU/Emb+RNNLM+QuEst+SVM	39	0.179671	519
JXNU/Emb+RNNLM+QuEst+SVM	40	0.220841	939
JXNU/Emb+RNNLM+QuEst+SVM	41	0.280351	1441
JXNU/Emb+RNNLM+QuEst+SVM	42	0.292065	1509
JXNU/Emb+RNNLM+QuEst+SVM	43	0.150578	293
JXNU/Emb+RNNLM+QuEst+SVM	44	0.339999	1688
JXNU/Emb+RNNLM+QuEst+SVM	45	0.211248	842
JXNU/Emb+RNNLM+QuEst+SVM	46	0.312534	1601
JXNU/Emb+RNNLM+QuEst+SVM	47	0.082424	49
JXNU/Emb+RNNLM+QuEst+SVM	48	0.266257	1344
JXNU/Emb+RNNLM+QuEst+SVM	49	0.164788	390
JXNU/Emb+RNNLM+QuEst+SVM	50	0.187992	608
JXNU/Emb+RNNLM+QuEst+SVM	51	0.187677	604
JXNU/Emb+RNNLM+QuEst+SVM	52	0.160792	365
JXNU/Emb+RNNLM+QuEst+SVM	53	0.205781	792
JXNU/Emb+RNNLM+QuEst+SVM	54	0.253616	1243
JXNU/Emb+RNNLM+QuEst+SVM	55	0.192452	654
JXNU/Emb+RNNLM+QuEst+SVM	56	0.312029	1598
JXNU/Emb+RNNLM+QuEst+SVM	57	0.344610	1699
JXNU/Emb+RNNLM+QuEst+SVM	58	0.371910	1737
JXNU/Emb+RNNLM+QuEst+SVM	59	0.201212	752
JXNU/Emb+RNNLM+QuEst+SVM	60	0.200433	742
JXNU/Emb+RNNLM+QuEst+SVM	61	0.146125	260
JXNU/Emb+RNNLM+QuEst+SVM	62	0.247287	1190
JXNU/Emb+RNNLM+QuEst+SVM	63	0.229604	1020
JXNU/Emb+RNNLM+QuEst+SVM	64	0.500969	1811
JXNU/Emb+RNNLM+QuEst+SVM	65	0.143815	248
JXNU/Emb+RNNLM+QuEst+SVM	66	0.195754	692
JXNU/Emb+RNNLM+QuEst+SVM	67	0.263502	1321
JXNU/Emb+RNNLM+QuEst+SVM	68	0.228158	1010
JXNU/Emb+RNNLM+QuEst+SVM	69	0.188303	610
JXNU/Emb+RNNLM+QuEst+SVM	70	0.181822	538
JXNU/Emb+RNNLM+QuEst+SVM	71	0.215695	890
JXNU/Emb+RNNLM+QuEst+SVM	72	0.200677	744
JXNU/Emb+RNNLM+QuEst+SVM	73	0.206908	800
JXNU/Emb+RNNLM+QuEst+SVM	74	0.230556	1031
JXNU/Emb+RNNLM+QuEst+SVM	75	0.323159	1637
JXNU/Emb+RNNLM+QuEst+SVM	76	0.237361	1104
JXNU/Emb+RNNLM+QuEst+SVM	77	0.180279	524
JXNU/Emb+RNNLM+QuEst+SVM	78	0.336689	1680
JXNU/Emb+RNNLM+QuEst+SVM	79	0.116616	125
JXNU/Emb+RNNLM+QuEst+SVM	80	0.155471	332
JXNU/Emb+RNNLM+QuEst+SVM	81	0.323695	1638
JXNU/Emb+RNNLM+QuEst+SVM	82	0.260949	1305
JXNU/Emb+RNNLM+QuEst+SVM	83	0.207066	802
JXNU/Emb+RNNLM+QuEst+SVM	84	0.086750	58
JXNU/Emb+RNNLM+QuEst+SVM	85	0.434192	1788
JXNU/Emb+RNNLM+QuEst+SVM	86	0.221551	947
JXNU/Emb+RNNLM+QuEst+SVM	87	0.291070	1505
JXNU/Emb+RNNLM+QuEst+SVM	88	0.184443	561
JXNU/Emb+RNNLM+QuEst+SVM	89	0.152063	307
JXNU/Emb+RNNLM+QuEst+SVM	90	0.256636	1275
JXNU/Emb+RNNLM+QuEst+SVM	91	0.314751	1609
JXNU/Emb+RNNLM+QuEst+SVM	92	0.068627	33
JXNU/Emb+RNNLM+QuEst+SVM	93	0.228364	1012
JXNU/Emb+RNNLM+QuEst+SVM	94	0.276081	1409
JXNU/Emb+RNNLM+QuEst+SVM	95	0.215900	892
JXNU/Emb+RNNLM+QuEst+SVM	96	0.200759	748
JXNU/Emb+RNNLM+QuEst+SVM	97	0.114393	117
JXNU/Emb+RNNLM+QuEst+SVM	98	0.276093	1410
JXNU/Emb+RNNLM+QuEst+SVM	99	0.320521	1630
JXNU/Emb+RNNLM+QuEst+SVM	100	0.240552	1138
JXNU/Emb+RNNLM+QuEst+SVM	101	0.177124	495
JXNU/Emb+RNNLM+QuEst+SVM	102	0.289237	1496
JXNU/Emb+RNNLM+QuEst+SVM	103	0.402305	1768
JXNU/Emb+RNNLM+QuEst+SVM	104	0.286672	1476
JXNU/Emb+RNNLM+QuEst+SVM	105	0.256342	1271
JXNU/Emb+RNNLM+QuEst+SVM	106	0.154601	322
JXNU/Emb+RNNLM+QuEst+SVM	107	0.264815	1329
JXNU/Emb+RNNLM+QuEst+SVM	108	0.214207	880
JXNU/Emb+RNNLM+QuEst+SVM	109	0.178621	509
JXNU/Emb+RNNLM+QuEst+SVM	110	0.256295	1269
JXNU/Emb+RNNLM+QuEst+SVM	111	0.210945	835
JXNU/Emb+RNNLM+QuEst+SVM	112	0.306537	1577
JXNU/Emb+RNNLM+QuEst+SVM	113	0.189661	633
JXNU/Emb+RNNLM+QuEst+SVM	114	0.181019	531
JXNU/Emb+RNNLM+QuEst+SVM	115	0.087502	59
JXNU/Emb+RNNLM+QuEst+SVM	116	0.149871	285
JXNU/Emb+RNNLM+QuEst+SVM	117	0.211803	847
JXNU/Emb+RNNLM+QuEst+SVM	118	0.041184	9
JXNU/Emb+RNNLM+QuEst+SVM	119	0.484362	1806
JXNU/Emb+RNNLM+QuEst+SVM	120	0.174174	462
JXNU/Emb+RNNLM+QuEst+SVM	121	0.232396	1050
JXNU/Emb+RNNLM+QuEst+SVM	122	0.240507	1137
JXNU/Emb+RNNLM+QuEst+SVM	123	0.178579	508
JXNU/Emb+RNNLM+QuEst+SVM	124	0.230566	1032
JXNU/Emb+RNNLM+QuEst+SVM	125	0.292594	1512
JXNU/Emb+RNNLM+QuEst+SVM	126	-0.020775	1
JXNU/Emb+RNNLM+QuEst+SVM	127	0.358630	1716
JXNU/Emb+RNNLM+QuEst+SVM	128	0.141094	238
JXNU/Emb+RNNLM+QuEst+SVM	129	0.285411	1468
JXNU/Emb+RNNLM+QuEst+SVM	130	0.345400	1700
JXNU/Emb+RNNLM+QuEst+SVM	131	0.200162	734
JXNU/Emb+RNNLM+QuEst+SVM	132	0.211136	841
JXNU/Emb+RNNLM+QuEst+SVM	133	0.119306	135
JXNU/Emb+RNNLM+QuEst+SVM	134	0.267321	1353
JXNU/Emb+RNNLM+QuEst+SVM	135	0.258347	1287
JXNU/Emb+RNNLM+QuEst+SVM	136	0.413851	1778
JXNU/Emb+RNNLM+QuEst+SVM	137	0.233794	1062
JXNU/Emb+RNNLM+QuEst+SVM	138	0.263064	1317
JXNU/Emb+RNNLM+QuEst+SVM	139	0.228622	1016
JXNU/Emb+RNNLM+QuEst+SVM	140	0.303470	1561
JXNU/Emb+RNNLM+QuEst+SVM	141	0.214477	883
JXNU/Emb+RNNLM+QuEst+SVM	142	0.187411	600
JXNU/Emb+RNNLM+QuEst+SVM	143	0.143536	246
JXNU/Emb+RNNLM+QuEst+SVM	144	0.274392	1393
JXNU/Emb+RNNLM+QuEst+SVM	145	0.189051	623
JXNU/Emb+RNNLM+QuEst+SVM	146	0.162008	370
JXNU/Emb+RNNLM+QuEst+SVM	147	0.302808	1557
JXNU/Emb+RNNLM+QuEst+SVM	148	0.224848	979
JXNU/Emb+RNNLM+QuEst+SVM	149	0.232681	1054
JXNU/Emb+RNNLM+QuEst+SVM	150	0.239961	1131
JXNU/Emb+RNNLM+QuEst+SVM	151	0.205726	791
JXNU/Emb+RNNLM+QuEst+SVM	152	0.235862	1085
JXNU/Emb+RNNLM+QuEst+SVM	153	0.288636	1491
JXNU/Emb+RNNLM+QuEst+SVM	154	0.240668	1140
JXNU/Emb+RNNLM+QuEst+SVM	155	0.179857	521
JXNU/Emb+RNNLM+QuEst+SVM	156	0.282458	1452
JXNU/Emb+RNNLM+QuEst+SVM	157	0.179616	518
JXNU/Emb+RNNLM+QuEst+SVM	158	0.293434	1517
JXNU/Emb+RNNLM+QuEst+SVM	159	0.139192	226
JXNU/Emb+RNNLM+QuEst+SVM	160	0.213564	867
JXNU/Emb+RNNLM+QuEst+SVM	161	0.287556	1482
JXNU/Emb+RNNLM+QuEst+SVM	162	0.186171	581
JXNU/Emb+RNNLM+QuEst+SVM	163	0.340800	1691
JXNU/Emb+RNNLM+QuEst+SVM	164	0.233482	1060
JXNU/Emb+RNNLM+QuEst+SVM	165	0.223949	964
JXNU/Emb+RNNLM+QuEst+SVM	166	0.187399	599
JXNU/Emb+RNNLM+QuEst+SVM	167	0.158083	344
JXNU/Emb+RNNLM+QuEst+SVM	168	0.174595	465
JXNU/Emb+RNNLM+QuEst+SVM	169	0.275836	1406
JXNU/Emb+RNNLM+QuEst+SVM	170	0.247272	1189
JXNU/Emb+RNNLM+QuEst+SVM	171	0.149110	280
JXNU/Emb+RNNLM+QuEst+SVM	172	0.151073	300
JXNU/Emb+RNNLM+QuEst+SVM	173	0.237319	1102
JXNU/Emb+RNNLM+QuEst+SVM	174	0.280182	1440
JXNU/Emb+RNNLM+QuEst+SVM	175	0.140014	232
JXNU/Emb+RNNLM+QuEst+SVM	176	0.244295	1171
JXNU/Emb+RNNLM+QuEst+SVM	177	0.149641	284
JXNU/Emb+RNNLM+QuEst+SVM	178	0.158826	350
JXNU/Emb+RNNLM+QuEst+SVM	179	0.148740	276
JXNU/Emb+RNNLM+QuEst+SVM	180	0.360981	1723
JXNU/Emb+RNNLM+QuEst+SVM	181	0.118394	131
JXNU/Emb+RNNLM+QuEst+SVM	182	0.097923	76
JXNU/Emb+RNNLM+QuEst+SVM	183	0.329701	1661
JXNU/Emb+RNNLM+QuEst+SVM	184	0.229964	1023
JXNU/Emb+RNNLM+QuEst+SVM	185	0.273317	1390
JXNU/Emb+RNNLM+QuEst+SVM	186	0.409242	1776
JXNU/Emb+RNNLM+QuEst+SVM	187	0.150115	288
JXNU/Emb+RNNLM+QuEst+SVM	188	0.157108	342
JXNU/Emb+RNNLM+QuEst+SVM	189	0.249530	1214
JXNU/Emb+RNNLM+QuEst+SVM	190	0.261026	1307
JXNU/Emb+RNNLM+QuEst+SVM	191	0.377750	1746
JXNU/Emb+RNNLM+QuEst+SVM	192	0.338901	1684
JXNU/Emb+RNNLM+QuEst+SVM	193	0.236177	1087
JXNU/Emb+RNNLM+QuEst+SVM	194	0.265333	1331
JXNU/Emb+RNNLM+QuEst+SVM	195	0.207525	807
JXNU/Emb+RNNLM+QuEst+SVM	196	0.327058	1647
JXNU/Emb+RNNLM+QuEst+SVM	197	0.212548	859
JXNU/Emb+RNNLM+QuEst+SVM	198	0.177957	500
JXNU/Emb+RNNLM+QuEst+SVM	199	0.173149	455
JXNU/Emb+RNNLM+QuEst+SVM	200	0.236454	1092
JXNU/Emb+RNNLM+QuEst+SVM	201	0.237979	1110
JXNU/Emb+RNNLM+QuEst+SVM	202	0.110733	106
JXNU/Emb+RNNLM+QuEst+SVM	203	0.152808	312
JXNU/Emb+RNNLM+QuEst+SVM	204	0.089234	62
JXNU/Emb+RNNLM+QuEst+SVM	205	0.201207	751
JXNU/Emb+RNNLM+QuEst+SVM	206	0.219243	924
JXNU/Emb+RNNLM+QuEst+SVM	207	0.258702	1289
JXNU/Emb+RNNLM+QuEst+SVM	208	0.232655	1053
JXNU/Emb+RNNLM+QuEst+SVM	209	0.245112	1176
JXNU/Emb+RNNLM+QuEst+SVM	210	0.237034	1099
JXNU/Emb+RNNLM+QuEst+SVM	211	0.272469	1384
JXNU/Emb+RNNLM+QuEst+SVM	212	0.159592	353
JXNU/Emb+RNNLM+QuEst+SVM	213	0.348906	1703
JXNU/Emb+RNNLM+QuEst+SVM	214	0.136669	215
JXNU/Emb+RNNLM+QuEst+SVM	215	0.271378	1380
JXNU/Emb+RNNLM+QuEst+SVM	216	0.138355	221
JXNU/Emb+RNNLM+QuEst+SVM	217	0.237182	1100
JXNU/Emb+RNNLM+QuEst+SVM	218	0.131548	193
JXNU/Emb+RNNLM+QuEst+SVM	219	0.318054	1623
JXNU/Emb+RNNLM+QuEst+SVM	220	0.211477	843
JXNU/Emb+RNNLM+QuEst+SVM	221	0.329707	1662
JXNU/Emb+RNNLM+QuEst+SVM	222	0.217244	904
JXNU/Emb+RNNLM+QuEst+SVM	223	0.234502	1070
JXNU/Emb+RNNLM+QuEst+SVM	224	0.236024	1086
JXNU/Emb+RNNLM+QuEst+SVM	225	0.090434	65
JXNU/Emb+RNNLM+QuEst+SVM	226	0.464818	1802
JXNU/Emb+RNNLM+QuEst+SVM	227	0.079141	42
JXNU/Emb+RNNLM+QuEst+SVM	228	0.150477	292
JXNU/Emb+RNNLM+QuEst+SVM	229	0.327786	1652
JXNU/Emb+RNNLM+QuEst+SVM	230	0.307562	1579
JXNU/Emb+RNNLM+QuEst+SVM	231	0.113991	116
JXNU/Emb+RNNLM+QuEst+SVM	232	0.281114	1443
JXNU/Emb+RNNLM+QuEst+SVM	233	0.414519	1779
JXNU/Emb+RNNLM+QuEst+SVM	234	0.160745	364
JXNU/Emb+RNNLM+QuEst+SVM	235	0.139457	227
JXNU/Emb+RNNLM+QuEst+SVM	236	0.116035	121
JXNU/Emb+RNNLM+QuEst+SVM	237	0.340089	1690
JXNU/Emb+RNNLM+QuEst+SVM	238	0.096300	73
JXNU/Emb+RNNLM+QuEst+SVM	239	0.252720	1234
JXNU/Emb+RNNLM+QuEst+SVM	240	0.256301	1270
JXNU/Emb+RNNLM+QuEst+SVM	241	0.086549	57
JXNU/Emb+RNNLM+QuEst+SVM	242	0.242872	1155
JXNU/Emb+RNNLM+QuEst+SVM	243	0.203045	762
JXNU/Emb+RNNLM+QuEst+SVM	244	0.193410	665
JXNU/Emb+RNNLM+QuEst+SVM	245	0.218972	923
JXNU/Emb+RNNLM+QuEst+SVM	246	0.200369	739
JXNU/Emb+RNNLM+QuEst+SVM	247	0.312568	1602
JXNU/Emb+RNNLM+QuEst+SVM	248	0.254804	1256
JXNU/Emb+RNNLM+QuEst+SVM	249	0.194247	674
JXNU/Emb+RNNLM+QuEst+SVM	250	0.296088	1531
JXNU/Emb+RNNLM+QuEst+SVM	251	0.267927	1361
JXNU/Emb+RNNLM+QuEst+SVM	252	0.277074	1416
JXNU/Emb+RNNLM+QuEst+SVM	253	0.266575	1348
JXNU/Emb+RNNLM+QuEst+SVM	254	0.161445	367
JXNU/Emb+RNNLM+QuEst+SVM	255	0.160326	358
JXNU/Emb+RNNLM+QuEst+SVM	256	0.257545	1283
JXNU/Emb+RNNLM+QuEst+SVM	257	0.140393	234
JXNU/Emb+RNNLM+QuEst+SVM	258	0.249468	1213
JXNU/Emb+RNNLM+QuEst+SVM	259	0.326252	1644
JXNU/Emb+RNNLM+QuEst+SVM	260	0.287970	1485
JXNU/Emb+RNNLM+QuEst+SVM	261	0.076534	40
JXNU/Emb+RNNLM+QuEst+SVM	262	0.079518	43
JXNU/Emb+RNNLM+QuEst+SVM	263	0.242974	1159
JXNU/Emb+RNNLM+QuEst+SVM	264	0.211843	849
JXNU/Emb+RNNLM+QuEst+SVM	265	0.130852	188
JXNU/Emb+RNNLM+QuEst+SVM	266	0.183868	559
JXNU/Emb+RNNLM+QuEst+SVM	267	0.175389	477
JXNU/Emb+RNNLM+QuEst+SVM	268	0.170192	436
JXNU/Emb+RNNLM+QuEst+SVM	269	0.266766	1350
JXNU/Emb+RNNLM+QuEst+SVM	270	0.207334	805
JXNU/Emb+RNNLM+QuEst+SVM	271	0.436847	1790
JXNU/Emb+RNNLM+QuEst+SVM	272	0.378725	1749
JXNU/Emb+RNNLM+QuEst+SVM	273	0.210514	832
JXNU/Emb+RNNLM+QuEst+SVM	274	0.254294	1250
JXNU/Emb+RNNLM+QuEst+SVM	275	0.237956	1109
JXNU/Emb+RNNLM+QuEst+SVM	276	0.240124	1132
JXNU/Emb+RNNLM+QuEst+SVM	277	0.189614	632
JXNU/Emb+RNNLM+QuEst+SVM	278	0.362207	1725
JXNU/Emb+RNNLM+QuEst+SVM	279	0.255000	1259
JXNU/Emb+RNNLM+QuEst+SVM	280	0.304908	1567
JXNU/Emb+RNNLM+QuEst+SVM	281	0.177152	496
JXNU/Emb+RNNLM+QuEst+SVM	282	0.129278	182
JXNU/Emb+RNNLM+QuEst+SVM	283	0.286496	1475
JXNU/Emb+RNNLM+QuEst+SVM	284	0.214167	879
JXNU/Emb+RNNLM+QuEst+SVM	285	0.331606	1666
JXNU/Emb+RNNLM+QuEst+SVM	286	0.231406	1043
JXNU/Emb+RNNLM+QuEst+SVM	287	0.151315	302
JXNU/Emb+RNNLM+QuEst+SVM	288	0.168196	418
JXNU/Emb+RNNLM+QuEst+SVM	289	0.284263	1463
JXNU/Emb+RNNLM+QuEst+SVM	290	0.078727	41
JXNU/Emb+RNNLM+QuEst+SVM	291	0.310142	1590
JXNU/Emb+RNNLM+QuEst+SVM	292	0.259239	1293
JXNU/Emb+RNNLM+QuEst+SVM	293	0.235807	1084
JXNU/Emb+RNNLM+QuEst+SVM	294	0.304385	1565
JXNU/Emb+RNNLM+QuEst+SVM	295	0.332807	1670
JXNU/Emb+RNNLM+QuEst+SVM	296	0.235775	1083
JXNU/Emb+RNNLM+QuEst+SVM	297	0.186861	589
JXNU/Emb+RNNLM+QuEst+SVM	298	0.343844	1698
JXNU/Emb+RNNLM+QuEst+SVM	299	0.212973	862
JXNU/Emb+RNNLM+QuEst+SVM	300	0.203934	775
JXNU/Emb+RNNLM+QuEst+SVM	301	0.305508	1568
JXNU/Emb+RNNLM+QuEst+SVM	302	0.224676	974
JXNU/Emb+RNNLM+QuEst+SVM	303	0.278416	1430
JXNU/Emb+RNNLM+QuEst+SVM	304	0.339643	1686
JXNU/Emb+RNNLM+QuEst+SVM	305	0.166761	405
JXNU/Emb+RNNLM+QuEst+SVM	306	0.239656	1124
JXNU/Emb+RNNLM+QuEst+SVM	307	0.162398	373
JXNU/Emb+RNNLM+QuEst+SVM	308	0.405466	1771
JXNU/Emb+RNNLM+QuEst+SVM	309	0.269079	1371
JXNU/Emb+RNNLM+QuEst+SVM	310	0.293880	1520
JXNU/Emb+RNNLM+QuEst+SVM	311	0.433724	1787
JXNU/Emb+RNNLM+QuEst+SVM	312	0.202577	758
JXNU/Emb+RNNLM+QuEst+SVM	313	0.277212	1420
JXNU/Emb+RNNLM+QuEst+SVM	314	0.185407	572
JXNU/Emb+RNNLM+QuEst+SVM	315	0.061738	23
JXNU/Emb+RNNLM+QuEst+SVM	316	0.313755	1606
JXNU/Emb+RNNLM+QuEst+SVM	317	0.225482	986
JXNU/Emb+RNNLM+QuEst+SVM	318	0.150667	294
JXNU/Emb+RNNLM+QuEst+SVM	319	0.280167	1439
JXNU/Emb+RNNLM+QuEst+SVM	320	0.184944	566
JXNU/Emb+RNNLM+QuEst+SVM	321	0.133671	202
JXNU/Emb+RNNLM+QuEst+SVM	322	0.162848	376
JXNU/Emb+RNNLM+QuEst+SVM	323	0.454761	1797
JXNU/Emb+RNNLM+QuEst+SVM	324	0.175485	481
JXNU/Emb+RNNLM+QuEst+SVM	325	0.277977	1427
JXNU/Emb+RNNLM+QuEst+SVM	326	0.231313	1041
JXNU/Emb+RNNLM+QuEst+SVM	327	0.278923	1434
JXNU/Emb+RNNLM+QuEst+SVM	328	0.142931	243
JXNU/Emb+RNNLM+QuEst+SVM	329	0.017933	2
JXNU/Emb+RNNLM+QuEst+SVM	330	0.396523	1764
JXNU/Emb+RNNLM+QuEst+SVM	331	0.204200	778
JXNU/Emb+RNNLM+QuEst+SVM	332	0.282085	1450
JXNU/Emb+RNNLM+QuEst+SVM	333	0.366500	1731
JXNU/Emb+RNNLM+QuEst+SVM	334	0.279030	1435
JXNU/Emb+RNNLM+QuEst+SVM	335	0.257338	1280
JXNU/Emb+RNNLM+QuEst+SVM	336	0.267513	1354
JXNU/Emb+RNNLM+QuEst+SVM	337	0.148618	275
JXNU/Emb+RNNLM+QuEst+SVM	338	0.193357	664
JXNU/Emb+RNNLM+QuEst+SVM	339	0.218453	915
JXNU/Emb+RNNLM+QuEst+SVM	340	0.137657	218
JXNU/Emb+RNNLM+QuEst+SVM	341	0.154884	327
JXNU/Emb+RNNLM+QuEst+SVM	342	0.246121	1181
JXNU/Emb+RNNLM+QuEst+SVM	343	0.282699	1457
JXNU/Emb+RNNLM+QuEst+SVM	344	0.190995	643
JXNU/Emb+RNNLM+QuEst+SVM	345	0.158818	349
JXNU/Emb+RNNLM+QuEst+SVM	346	0.373500	1742
JXNU/Emb+RNNLM+QuEst+SVM	347	0.323154	1636
JXNU/Emb+RNNLM+QuEst+SVM	348	0.294870	1526
JXNU/Emb+RNNLM+QuEst+SVM	349	0.277821	1425
JXNU/Emb+RNNLM+QuEst+SVM	350	0.300442	1552
JXNU/Emb+RNNLM+QuEst+SVM	351	0.122160	148
JXNU/Emb+RNNLM+QuEst+SVM	352	0.246108	1180
JXNU/Emb+RNNLM+QuEst+SVM	353	0.111752	110
JXNU/Emb+RNNLM+QuEst+SVM	354	0.254474	1251
JXNU/Emb+RNNLM+QuEst+SVM	355	0.062103	24
JXNU/Emb+RNNLM+QuEst+SVM	356	0.193301	662
JXNU/Emb+RNNLM+QuEst+SVM	357	0.194384	676
JXNU/Emb+RNNLM+QuEst+SVM	358	0.222099	952
JXNU/Emb+RNNLM+QuEst+SVM	359	0.146092	259
JXNU/Emb+RNNLM+QuEst+SVM	360	0.213878	873
JXNU/Emb+RNNLM+QuEst+SVM	361	0.227789	1007
JXNU/Emb+RNNLM+QuEst+SVM	362	0.146424	263
JXNU/Emb+RNNLM+QuEst+SVM	363	0.198396	720
JXNU/Emb+RNNLM+QuEst+SVM	364	0.127790	175
JXNU/Emb+RNNLM+QuEst+SVM	365	0.160139	357
JXNU/Emb+RNNLM+QuEst+SVM	366	0.193438	667
JXNU/Emb+RNNLM+QuEst+SVM	367	0.209846	828
JXNU/Emb+RNNLM+QuEst+SVM	368	0.269120	1372
JXNU/Emb+RNNLM+QuEst+SVM	369	0.394501	1762
JXNU/Emb+RNNLM+QuEst+SVM	370	0.340882	1692
JXNU/Emb+RNNLM+QuEst+SVM	371	0.134146	205
JXNU/Emb+RNNLM+QuEst+SVM	372	0.062867	25
JXNU/Emb+RNNLM+QuEst+SVM	373	0.281280	1444
JXNU/Emb+RNNLM+QuEst+SVM	374	0.058280	19
JXNU/Emb+RNNLM+QuEst+SVM	375	0.105904	97
JXNU/Emb+RNNLM+QuEst+SVM	376	0.328299	1656
JXNU/Emb+RNNLM+QuEst+SVM	377	0.319457	1628
JXNU/Emb+RNNLM+QuEst+SVM	378	0.210497	831
JXNU/Emb+RNNLM+QuEst+SVM	379	0.126165	166
JXNU/Emb+RNNLM+QuEst+SVM	380	0.055215	17
JXNU/Emb+RNNLM+QuEst+SVM	381	0.234240	1066
JXNU/Emb+RNNLM+QuEst+SVM	382	0.249875	1215
JXNU/Emb+RNNLM+QuEst+SVM	383	0.246256	1182
JXNU/Emb+RNNLM+QuEst+SVM	384	0.230251	1028
JXNU/Emb+RNNLM+QuEst+SVM	385	0.244814	1175
JXNU/Emb+RNNLM+QuEst+SVM	386	0.176192	486
JXNU/Emb+RNNLM+QuEst+SVM	387	0.261140	1308
JXNU/Emb+RNNLM+QuEst+SVM	388	0.197371	709
JXNU/Emb+RNNLM+QuEst+SVM	389	0.249387	1210
JXNU/Emb+RNNLM+QuEst+SVM	390	0.233669	1061
JXNU/Emb+RNNLM+QuEst+SVM	391	0.144774	254
JXNU/Emb+RNNLM+QuEst+SVM	392	0.372545	1740
JXNU/Emb+RNNLM+QuEst+SVM	393	0.299178	1546
JXNU/Emb+RNNLM+QuEst+SVM	394	0.172643	451
JXNU/Emb+RNNLM+QuEst+SVM	395	0.272234	1383
JXNU/Emb+RNNLM+QuEst+SVM	396	0.216454	899
JXNU/Emb+RNNLM+QuEst+SVM	397	0.216445	898
JXNU/Emb+RNNLM+QuEst+SVM	398	0.101253	81
JXNU/Emb+RNNLM+QuEst+SVM	399	0.263297	1320
JXNU/Emb+RNNLM+QuEst+SVM	400	0.082847	51
JXNU/Emb+RNNLM+QuEst+SVM	401	0.352950	1710
JXNU/Emb+RNNLM+QuEst+SVM	402	0.268656	1367
JXNU/Emb+RNNLM+QuEst+SVM	403	0.165189	394
JXNU/Emb+RNNLM+QuEst+SVM	404	0.305753	1569
JXNU/Emb+RNNLM+QuEst+SVM	405	0.036348	7
JXNU/Emb+RNNLM+QuEst+SVM	406	0.188130	609
JXNU/Emb+RNNLM+QuEst+SVM	407	0.162179	371
JXNU/Emb+RNNLM+QuEst+SVM	408	0.160369	359
JXNU/Emb+RNNLM+QuEst+SVM	409	0.285186	1466
JXNU/Emb+RNNLM+QuEst+SVM	410	0.266157	1342
JXNU/Emb+RNNLM+QuEst+SVM	411	0.256345	1272
JXNU/Emb+RNNLM+QuEst+SVM	412	0.256258	1268
JXNU/Emb+RNNLM+QuEst+SVM	413	0.223098	959
JXNU/Emb+RNNLM+QuEst+SVM	414	0.182367	544
JXNU/Emb+RNNLM+QuEst+SVM	415	0.282692	1456
JXNU/Emb+RNNLM+QuEst+SVM	416	0.093808	69
JXNU/Emb+RNNLM+QuEst+SVM	417	0.310594	1592
